char 1, char2, index, text
Jacelyn-Bywater (Jacelyn-Bywater), Joffrey-Baratheon (the-king), 801776, "is more?"  "Yes. Her Grace bids me inform you that Ser-Jacelyn-Bywater defied a command issued in the-king"
Jacelyn-Bywater (Jacelyn-Bywater), Cersei-Lannister (Cersei), 801812, "me inform you that Ser-Jacelyn-Bywater defied a command issued in the-king own name."  Which means that Cersei"
Joffrey-Baratheon (the-king), Cersei-Lannister (Cersei), 801812, "me inform you that Ser-Jacelyn-Bywater defied a command issued in the-king own name."  Which means that Cersei"
Cersei-Lannister (Cersei), Jacelyn-Bywater (Bywater), 801840, "Ser-Jacelyn-Bywater defied a command issued in the-king own name."  Which means that Cersei has already ordered Bywater"
Joffrey-Baratheon (the-king), Jacelyn-Bywater (Bywater), 801840, "Ser-Jacelyn-Bywater defied a command issued in the-king own name."  Which means that Cersei has already ordered Bywater"
Cersei-Lannister (Cersei), Pycelle (Pycelle), 801859, "command issued in the-king own name."  Which means that Cersei has already ordered Bywater to release Pycelle"
Jacelyn-Bywater (Bywater), Pycelle (Pycelle), 801859, "command issued in the-king own name."  Which means that Cersei has already ordered Bywater to release Pycelle"
Joffrey-Baratheon (the-king), Pycelle (Pycelle), 801859, "command issued in the-king own name."  Which means that Cersei has already ordered Bywater to release Pycelle"
Lancel-Lannister (Lancel), Tyrion-Lannister (Tyrion), 802135, "no warnings from you; boy."  "Ser;" Lancel said stiffly. He touched his sword; perhaps to remind Tyrion"
Shagga (Shagga), Lancel-Lannister (Lancel), 802406, "from me and Shagga will burst in and kill you. With an axe; not a wineskin."  Lancel"
Lancel-Lannister (Lancel), Robert-Baratheon (Robert), 802468, "not a wineskin."  Lancel reddened; was he such a fool as to believe his part in Robert"
Robert-Baratheon (Robert), Cersei-Lannister (Cersei), 802546, "Robert death had gone unnoted? "I am a knight; "  "So Ive noted. Tell me; did Cersei"
Lancel-Lannister (Lancel), Tyrion-Lannister (Tyrion), 802671, "she took you into her bed?"  The flicker in Lancel green eyes was all the admission Tyrion"
Lancel-Lannister (Lancel), Varys (Varys), 802688, "into her bed?"  The flicker in Lancel green eyes was all the admission Tyrion needed. So Varys"
Tyrion-Lannister (Tyrion), Varys (Varys), 802688, "into her bed?"  The flicker in Lancel green eyes was all the admission Tyrion needed. So Varys"
Lancel-Lannister (Lancel), Cersei-Lannister (The-queen), 803094, " "It was not like that!" Lancel protested; horrified.  "No? What was it like; pray?"  "The-queen"
Cersei-Lannister (The-queen), Tywin-Lannister (Lord-Tywin), 803145, "horrified.  "No? What was it like; pray?"  "The-queen gave me the strongwine! Your own father Lord-Tywin"
Cersei-Lannister (The-queen), Robert-Baratheon (King-Robert), 803175, "it like; pray?"  "The-queen gave me the strongwine! Your own father Lord-Tywin; when I was named King-Robert"
Tywin-Lannister (Lord-Tywin), Robert-Baratheon (King-Robert), 803175, "it like; pray?"  "The-queen gave me the strongwine! Your own father Lord-Tywin; when I was named King-Robert"
Joffrey-Baratheon (Joffrey), Cersei-Lannister (the-queen), 804009, ""Save it for Joffrey. He likes a good beg."  "My lord; it was your sister bidding; the-queen"
Lancel-Lannister (Lancel), Tyrion-Lannister (Tyrion), 804749, "the one to tell me; wont you?"  "Yes; my lord." Lancel spoke without a moment hesitation. Tyrion"
Tyrion-Lannister (Tyrion), Cersei-Lannister (Cersei), 805258, "have a lordship from me before youre done." Tyrion swirled the wine in his cup. "We want Cersei"
Pycelle (Pycelle), Lancel-Lannister (Lancel), 805530, " "But ;  her demands ; "  "Oh; Ill give her Pycelle."  "You will?" Lancel"
Lancel-Lannister (Lancel), Tyrion-Lannister (Tyrion), 805557, "her demands ; "  "Oh; Ill give her Pycelle."  "You will?" Lancel seemed astonished.  Tyrion"
Pycelle (Pycelle), Tyrion-Lannister (Tyrion), 805557, "her demands ; "  "Oh; Ill give her Pycelle."  "You will?" Lancel seemed astonished.  Tyrion"
Lancel-Lannister (Lancel), Robert-Baratheon (King-Robert), 806124, "her for a while."  "As you say." Lancel finished his wine.  "One last thing. With King-Robert"
Lancel-Lannister (Ser-Lancel), Tyrion-Lannister (Tyrion), 806568, "no more nephews; is that clear?"  Ser-Lancel made a stiff bow and took his leave.  Tyrion"
Cersei-Lannister (Cersei), Kevan-Lannister (Kevan), 806757, "not deserve what Cersei and I are doing to him. It was a kindness that his uncle Kevan"
Kevan-Lannister (Kevan), Cersei-Lannister (Cersei), 806828, "that his uncle Kevan had two other sons; this one was unlikely to live out the year. Cersei"
Lancel-Lannister (Lancel), Jaime-Lannister (Jaime-Lannister), 806996, "and if by some grace of the gods she did not; Lancel would never survive the day Jaime-Lannister"
Jaime-Lannister (Jaime), Cersei-Lannister (Cersei), 807105, "King Landing. The only question would be whether Jaime cut him down in a jealous rage; or Cersei"
Cersei-Lannister (Cersei), Jaime-Lannister (Jaime), 807138, "be whether Jaime cut him down in a jealous rage; or Cersei murdered him first to keep Jaime"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 807163, "him down in a jealous rage; or Cersei murdered him first to keep Jaime from finding out. Tyrion"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 807163, "him down in a jealous rage; or Cersei murdered him first to keep Jaime from finding out. Tyrion"
Jaime-Lannister (Jaime), Cersei-Lannister (Cersei), 807184, "jealous rage; or Cersei murdered him first to keep Jaime from finding out. Tyrion silver was on Cersei"
Tyrion-Lannister (Tyrion), Cersei-Lannister (Cersei), 807184, "jealous rage; or Cersei murdered him first to keep Jaime from finding out. Tyrion silver was on Cersei"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 807224, "keep Jaime from finding out. Tyrion silver was on Cersei.  A restlessness was on him; and Tyrion"
Eddard-Stark (Ned-Stark), Joffrey-Baratheon (Joff), 807904, "sister seems to have mistaken me for Ned-Stark."  "I hear he was taller."  "Not after Joff"
Bronn (Bronn), Tyrion-Lannister (Tyrion), 808117, "all sellswords as clever as you?"  The city streets were dangerous; but with Bronn beside him Tyrion"
Eddard-Stark (Stark), Jon-Arryn (Lord-Arryn), 809093, "defeat my sister is to play her own game; and that was something the Lords Stark and Lord-Arryn"
Eddard-Stark (Stark), Tyrion-Lannister (Tyrion-Lannister), 809174, "the Lords Stark and Lord-Arryn would never do. Small wonder that both of them were dead; while Tyrion-Lannister"
Jon-Arryn (Lord-Arryn), Tyrion-Lannister (Tyrion-Lannister), 809174, "the Lords Stark and Lord-Arryn would never do. Small wonder that both of them were dead; while Tyrion-Lannister"
Chataya (Chataya), Bronn (Bronn), 809414, "the hour; the brothel was crowded. Chataya greeted them pleasantly and escorted them to the common room. Bronn"
Bronn (Bronn), Alayaya (Alayaya), 809474, "and escorted them to the common room. Bronn went upstairs with a dark-eyed girl from Dorne; but Alayaya"
Alayaya (Alayaya), Chataya (Chataya), 809555, "from Dorne; but Alayaya was busy entertaining. "She will be so pleased to know youve come;" said Chataya"
Chataya (Chataya), Tyrion-Lannister (Tyrion), 810008, "fear."  Chataya commiserated with him a moment; then excused herself and glided off. A handsome woman; Tyrion"
Bronn (Bronn), Dancy (Dancy), 810522, "spit on Bronn; and in future would do his spitting without teeth.  "Is milord feeling unloved?" Dancy"
Tyrion-Lannister (Tyrion), Dancy (Dancy), 810872, "but Im better; dont you want to see?"  "Next time; perhaps." Tyrion had no doubt that Dancy"
Dancy (Dancy), Alayaya (Alayaya), 811278, "time;" she announced. "He wants to come out and count all my freckles; I think."  "Dancy." Alayaya"
Tyrion-Lannister (Tyrion), Dancy (Dancy), 811444, "lordship is come to visit me."  Tyrion gently disentangled himself from the other girl and stood. Dancy"
Marei (Marei), Tyrion-Lannister (Tyrion), 811758, "her. Elsewise she loses her black pearls to Marei."  Marei was a cool; pale; delicate girl Tyrion"
Tyrion-Lannister (Tyrion), Shae (Shae), 812080, "I will."  She smiled. "I think not; my lord."  She right; Tyrion thought; I wont. Shae"
Tysha (Tysha), Jaime-Lannister (Jaime), 813145, "not? His sweet innocent Tysha had been a lie start to finish; only a whore his brother Jaime"
Jaime-Lannister (Jaime), Tysha (Tysha), 813192, "only a whore his brother Jaime had hired to make him a man.  Im free of Tysha"
Alayaya (Alayaya), Dancy (Dancy), 813304, "me half my life; but I dont need her anymore; no more than I need Alayaya or Dancy"
Alayaya (Alayaya), Marei (Marei), 813313, "my life; but I dont need her anymore; no more than I need Alayaya or Dancy or Marei"
Dancy (Dancy), Marei (Marei), 813313, "my life; but I dont need her anymore; no more than I need Alayaya or Dancy or Marei"
Marei (Marei), Shae (Shae), 813384, "or Dancy or Marei; or the hundreds like them Ive bedded with over the years. I have Shae"
Shae (Shae), Tyrion-Lannister (Tyrion), 813450, "the years. I have Shae now. Shae.  The gates of the manse were closed and barred. Tyrion"
Varys (Varys), Tyrion-Lannister (Tyrion), 813626, "him was one of Varys prettier finds; a Braavosi daggerman with a harelip and a lazy eye. Tyrion"
Tyrion-Lannister (Tyrion), Shae (Shae), 813686, "daggerman with a harelip and a lazy eye. Tyrion had wanted no handsome young guardsmen loitering about Shae"
Varys (Varys), Tyrion-Lannister (Tyrion), 814172, "as ever graced a dungeon; each uglier than the last. When Varys had paraded them before him; Tyrion"
Tyrion-Lannister (Tyrion), Shae (Shae), 814215, "last. When Varys had paraded them before him; Tyrion had been afraid hed gone too far; but Shae"
Varys (Varys), Shae (Shae), 814215, "last. When Varys had paraded them before him; Tyrion had been afraid hed gone too far; but Shae"
Tyrion-Lannister (Tyrion), Chella (Chella), 814492, " Even so; Tyrion would sooner have used some of his mountain clansmen to guard the manse; Chella"
Tyrion-Lannister (Tyrion), Marei (Marei), 815265, "from the hearth. Tyrion stood in the door and drank in the sight of her. Younger than Marei"
Marei (Marei), Dancy (Dancy), 815285, "Tyrion stood in the door and drank in the sight of her. Younger than Marei; sweeter than Dancy"
Dancy (Dancy), Alayaya (Alayaya), 815314, "door and drank in the sight of her. Younger than Marei; sweeter than Dancy; more beautiful than Alayaya"
Marei (Marei), Alayaya (Alayaya), 815314, "door and drank in the sight of her. Younger than Marei; sweeter than Dancy; more beautiful than Alayaya"
Weasel (Weasel), Arya-Stark (Arry), 817151, "than walking miles every day. Weasel did not need to find worms and bugs to eat; as Arry"
Arya-Stark (Arya), Weese (Weese), 817482, "was a world unto itself. Arya took her meals at a trestle table in the undercroft with Weese"
Hot-Pie (Hot-Pie), Weasel (Weasel), 817663, "she and Hot-Pie could steal a moment to talk. He could never remember that she was now Weasel"
Weasel (Weasel), Arya-Stark (Arry), 817689, "a moment to talk. He could never remember that she was now Weasel and kept calling her Arry"
Gendry (Gendry), Arya-Stark (Arya), 817936, "away and beat him with a big wooden spoon.  Gendry had been sent to the forge; Arya"
Weese (Weese), Arya-Stark (Arya), 818714, "Harrenhal to glory; and make it his new seat once the war was done.  Weese used Arya"
Harren (Harren-the-Black), Arya-Stark (Arya), 819514, "cellars as well ;  and ghosts; some said; the spirits of Harren-the-Black and his sons.  Arya"
Arya-Stark (Arya), Harren (Harren), 819546, "and ghosts; some said; the spirits of Harren-the-Black and his sons.  Arya thought that was stupid. Harren"
Weese (Weese), Gregor-Clegane (Ser-Gregor-Clegane), 819976, "were ghosts in Harrenhal; they never troubled her. It was the living men she feared; Weese and Ser-Gregor-Clegane"
Gregor-Clegane (Ser-Gregor-Clegane), Tywin-Lannister (Tywin-Lannister), 820001, "in Harrenhal; they never troubled her. It was the living men she feared; Weese and Ser-Gregor-Clegane and Lord-Tywin-Lannister"
Weese (Weese), Tywin-Lannister (Tywin-Lannister), 820001, "in Harrenhal; they never troubled her. It was the living men she feared; Weese and Ser-Gregor-Clegane and Lord-Tywin-Lannister"
Tywin-Lannister (Lord-Tywin), Arya-Stark (Arya-Stark), 820308, " She wondered what Lord-Tywin would do if she marched up to him and confessed to being Arya-Stark"
Weese (Weese), Gregor-Clegane (Ser-Gregor), 820526, "would beat her bloody.  In his own small strutting way; Weese was nearly as scary as Ser-Gregor"
Weese (Weese), Dunsen (Dunsen), 821152, "to earn the place of honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen"
Dunsen (Dunsen), Chiswyck (Chiswyck), 821162, "earn the place of honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck"
Weese (Weese), Chiswyck (Chiswyck), 821162, "earn the place of honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck"
Chiswyck (Chiswyck), Rafford (Raff-the-Sweetling), 821192, "place of honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling"
Dunsen (Dunsen), Rafford (Raff-the-Sweetling), 821192, "place of honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling"
Weese (Weese), Rafford (Raff-the-Sweetling), 821192, "place of honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling"
Chiswyck (Chiswyck), Tickler (Tickler), 821205, "honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler"
Dunsen (Dunsen), Tickler (Tickler), 821205, "honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler"
Rafford (Raff-the-Sweetling), Tickler (Tickler), 821205, "honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler"
Weese (Weese), Tickler (Tickler), 821205, "honor in her nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler"
Chiswyck (Chiswyck), Sandor-Clegane (Hound), 821219, "nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound"
Dunsen (Dunsen), Sandor-Clegane (Hound), 821219, "nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound"
Rafford (Raff-the-Sweetling), Sandor-Clegane (Hound), 821219, "nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound"
Tickler (Tickler), Sandor-Clegane (Hound), 821219, "nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound"
Weese (Weese), Sandor-Clegane (Hound), 821219, "nightly prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound"
Chiswyck (Chiswyck), Gregor-Clegane (Ser-Gregor), 821231, "prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound. Ser-Gregor"
Dunsen (Dunsen), Gregor-Clegane (Ser-Gregor), 821231, "prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound. Ser-Gregor"
Rafford (Raff-the-Sweetling), Gregor-Clegane (Ser-Gregor), 821231, "prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound. Ser-Gregor"
Sandor-Clegane (Hound), Gregor-Clegane (Ser-Gregor), 821231, "prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound. Ser-Gregor"
Tickler (Tickler), Gregor-Clegane (Ser-Gregor), 821231, "prayers. "Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound. Ser-Gregor"
Chiswyck (Chiswyck), Amory-Lorch (Ser-Amory), 821242, ""Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound. Ser-Gregor; Ser-Amory"
Dunsen (Dunsen), Amory-Lorch (Ser-Amory), 821242, ""Weese;" she would whisper; first of all. "Dunsen; Chiswyck; Polliver; Raff-the-Sweetling. The Tickler and the Hound. Ser-Gregor; Ser-Amory"
